StableId	Symbol	t
ENSG00000086619	ERO1LB	4.796773037
ENSG00000006071	ABCC8	4.792400277
ENSG00000120457	KCNJ5	4.789162271
ENSG00000108576	SLC6A4	4.741767836
ENSG00000120057	SFRP5	4.728872345
ENSG00000058404	CAMK2B	4.728014951
ENSG00000114115	RBP1	4.708827001
ENSG00000153822	KCNJ16	4.708370811
ENSG00000183049	CAMK1D	4.706061523
ENSG00000163581	SLC2A2	4.674775759
ENSG00000125820	NKX2-2	4.669644727
ENSG00000156968	MPV17L	4.659622691
ENSG00000133134	BEX2	4.640096673
ENSG00000160200	CBS	4.639294713
ENSG00000186496	ZNF396	4.632340198
ENSG00000181031	RPH3AL	4.60508206
ENSG00000152092	ASTN1	4.567274632
ENSG00000134962	KLB	4.549421344
ENSG00000180440	SERTM1	4.524505151
ENSG00000185559	DLK1	4.505147337
ENSG00000178162	AC140481.1	4.499727895
ENSG00000091428	RAPGEF4	4.450108082
ENSG00000146039	SLC17A4	4.439056465
ENSG00000166922	SCG5	4.43615612
ENSG00000189164	ZNF527	4.429452478
ENSG00000078018	MAP2	4.426500341
ENSG00000182901	RGS7	4.40924992
ENSG00000165548	TMEM63C	4.408878257
ENSG00000168491	CCDC110	4.397899421
ENSG00000232040	SCAND3	4.380744268
ENSG00000176490	DIRAS1	4.375562828
ENSG00000135423	GLS2	4.363560311
ENSG00000164506	STXBP5	4.361096819
ENSG00000223779	RP11-403I13.4	4.350118502
ENSG00000158301	GPRASP2	4.346132778
ENSG00000175262	C1orf127	4.340198182
ENSG00000077264	PAK3	4.326359826
ENSG00000205929	C21orf62	4.301088721
ENSG00000132703	APCS	4.295136246
ENSG00000124701	APOBEC2	4.27486258
ENSG00000163395	IGFN1	4.269884389
ENSG00000180190	C8orf42	4.261366402
ENSG00000180815	MAP3K15	4.255475903
ENSG00000169432	SCN9A	4.255121442
ENSG00000120498	TEX11	4.254533793
ENSG00000230873	FLJ23152	4.222008453
ENSG00000214491	SEC14L6	4.21206214
ENSG00000100626	GALNTL1	4.210071061
ENSG00000171766	GATM	4.207036169
ENSG00000185070	FLRT2	4.197208566
ENSG00000183775	KCTD16	4.182375515
ENSG00000123999	INHA	4.178515031
ENSG00000144891	AGTR1	4.174909608
ENSG00000103942	HOMER2	4.172927358
ENSG00000177103	DSCAML1	4.157156522
ENSG00000185924	RTN4RL1	4.149411232
ENSG00000091129	NRCAM	4.135675614
ENSG00000100665	SERPINA4	4.131187177
ENSG00000079689	SCGN	4.124654885
ENSG00000177669	MBOAT4	4.094451076
ENSG00000106018	VIPR2	4.080441684
ENSG00000105926	MPP6	4.048200012
ENSG00000139540	SLC39A5	4.046595414
ENSG00000115290	GRB14	4.030069615
ENSG00000163121	NEURL3	4.024412924
ENSG00000170927	PKHD1	4.023979607
ENSG00000178662	CSRNP3	4.012546456
ENSG00000163075	PCDP1	3.998922411
ENSG00000237248	RP11-118B22.2	3.99790018
ENSG00000164638	SLC29A4	3.996621685
ENSG00000077616	NAALAD2	3.995752003
ENSG00000173262	SLC2A14	3.993297392
ENSG00000150593	PDCD4	3.991112704
ENSG00000183741	CBX6	3.98368915
ENSG00000197444	OGDHL	3.97398297
ENSG00000135549	PKIB	3.966147694
ENSG00000178568	ERBB4	3.955101268
ENSG00000159871	LYPD5	3.945100251
ENSG00000167434	CA4	3.937164782
ENSG00000082438	COBLL1	3.930073333
ENSG00000171817	ZNF540	3.920219928
ENSG00000145198	VWA5B2	3.909191232
ENSG00000110693	SOX6	3.88436763
ENSG00000080293	SCTR	3.883570622
ENSG00000186462	NAP1L2	3.883401052
ENSG00000223392	CLDN10-AS1	3.872858849
ENSG00000134873	CLDN10	3.865827913
ENSG00000198939	ZFP2	3.863619612
ENSG00000108405	P2RX1	3.86101261
ENSG00000164061	BSN	3.843268591
ENSG00000198739	LRRTM3	3.839552013
ENSG00000183473	SSTR3	3.833064176
ENSG00000115361	ACADL	3.811740753
ENSG00000118160	SLC8A2	3.809684351
ENSG00000168772	CXXC4	3.806441852
ENSG00000198919	DZIP3	3.80548316
ENSG00000176171	BNIP3	3.803864509
ENSG00000130988	RGN	3.802411469
ENSG00000255604	VTN	3.802333177
ENSG00000170500	LONRF2	3.798835762
ENSG00000036672	USP2	3.777743166
ENSG00000118507	AKAP7	3.767539716
ENSG00000163596	ICA1L	3.763842488
ENSG00000117707	PROX1	3.743869889
ENSG00000130643	CALY	3.738951634
ENSG00000109794	FAM149A	3.73188433
ENSG00000102003	SYP	3.721294125
ENSG00000237517	DGCR5	3.713844483
ENSG00000214265	SNURF	3.706167123
ENSG00000168917	SLC35G2	3.687193159
ENSG00000106484	MEST	3.686060956
ENSG00000106070	GRB10	3.664886925
ENSG00000156298	TSPAN7	3.649595693
ENSG00000198910	L1CAM	3.643308381
ENSG00000197358	BNIP3P1	3.63755585
ENSG00000104059	FAM189A1	3.630176847
ENSG00000183780	SLC35F3	3.620691103
ENSG00000130517	PGPEP1	3.612423843
ENSG00000148702	HABP2	3.602320162
ENSG00000015413	DPEP1	3.601103889
ENSG00000162992	NEUROD1	3.597256157
ENSG00000185630	PBX1	3.596872652
ENSG00000166257	SCN3B	3.590589009
ENSG00000159164	SV2A	3.587068796
ENSG00000111907	TPD52L1	3.584939854
ENSG00000235142	RP1-60O19.1	3.574687292
ENSG00000239474	KBTBD10	3.56468827
ENSG00000223723	BX842568.2	3.563243665
ENSG00000198750	GATSL2	3.562793136
ENSG00000163884	KLF15	3.562722319
ENSG00000152128	TMEM163	3.56270242
ENSG00000132970	WASF3	3.561060471
ENSG00000196482	ESRRG	3.551366417
ENSG00000177842	ZNF620	3.549482178
ENSG00000134769	DTNA	3.547586068
ENSG00000164199	GPR98	3.540260821
ENSG00000138115	CYP2C8	3.537495699
ENSG00000003989	SLC7A2	3.528971329
ENSG00000160716	CHRNB2	3.521758002
ENSG00000253320	KB-1507C5.2	3.521217326
ENSG00000081842	PCDHA6	3.514309082
ENSG00000095981	KCNK16	3.51266076
ENSG00000149654	CDH22	3.510792643
ENSG00000163517	HDAC11	3.508745791
ENSG00000232151	RP11-277L2.2	3.500208954
ENSG00000204963	PCDHA7	3.497397835
ENSG00000175093	SPSB4	3.493926827
ENSG00000091262	ABCC6	3.491034903
ENSG00000159409	CELF3	3.488077868
ENSG00000128849	CGNL1	3.482174997
ENSG00000163631	ALB	3.468594455
ENSG00000108947	EFNB3	3.468438011
ENSG00000005108	THSD7A	3.457637439
ENSG00000100314	CABP7	3.457206369
ENSG00000164344	KLKB1	3.451971467
ENSG00000151655	ITIH2	3.450342406
ENSG00000225439	BOLA3-AS1	3.438605813
ENSG00000256546	AC156455.1	3.432879404
ENSG00000100557	C14orf105	3.432166809
ENSG00000120251	GRIA2	3.431827237
ENSG00000136842	TMOD1	3.419808044
ENSG00000214076	CPSF1P1	3.417366931
ENSG00000091583	APOH	3.415615546
ENSG00000125144	MT1G	3.415434006
ENSG00000138798	EGF	3.412104057
ENSG00000197813	AC011450.1	3.409142294
ENSG00000132464	ENAM	3.408767079
ENSG00000247746	USP51	3.407149894
ENSG00000178171	FAM123C	3.406440602
ENSG00000187486	KCNJ11	3.404981486
ENSG00000185818	NAT8L	3.399405303
ENSG00000213937	CLDN9	3.390599444
ENSG00000185842	DNAH14	3.390253756
ENSG00000071242	RPS6KA2	3.376097655
ENSG00000166780	C16orf45	3.370222534
ENSG00000183092	BEGAIN	3.367172939
ENSG00000167037	SGSM1	3.360777817
ENSG00000112164	GLP1R	3.355603163
ENSG00000146530	VWDE	3.355487184
ENSG00000107954	NEURL	3.354311462
ENSG00000162630	B3GALT2	3.350819459
ENSG00000234899	AC005152.2	3.340707694
ENSG00000171560	FGA	3.33962267
ENSG00000254701	RP11-1415C14.4	3.331254383
ENSG00000147180	ZNF711	3.330500241
ENSG00000214595	EML6	3.330173888
ENSG00000163623	NKX6-1	3.328082767
ENSG00000104112	SCG3	3.326967841
ENSG00000164398	ACSL6	3.324655582
ENSG00000071537	SEL1L	3.323695021
ENSG00000126947	ARMCX1	3.322861415
ENSG00000187244	BCAM	3.317834404
ENSG00000145642	FAM159B	3.317443073
ENSG00000100079	LGALS2	3.308022698
ENSG00000144406	UNC80	3.306505192
ENSG00000238961	SNORA47	3.300228516
ENSG00000173175	ADCY5	3.298011235
ENSG00000173826	KCNH6	3.290329288
ENSG00000197106	SLC6A17	3.275603387
ENSG00000227164	AL354993.1	3.26582034
ENSG00000115363	EVA1A	3.260227139
ENSG00000146555	SDK1	3.254481415
ENSG00000106069	CHN2	3.249217773
ENSG00000224043	AC016725.4	3.248729022
ENSG00000121653	MAPK8IP1	3.235037545
ENSG00000055732	MCOLN3	3.23481938
ENSG00000092421	SEMA6A	3.23364507
ENSG00000163618	CADPS	3.231763526
ENSG00000182985	CADM1	3.230615104
ENSG00000175449	RFESD	3.226590596
ENSG00000184672	RALYL	3.220634461
ENSG00000123104	ITPR2	3.21531733
ENSG00000076351	SLC46A1	3.213243776
ENSG00000198453	ZNF568	3.211435311
ENSG00000089250	NOS1	3.210224293
ENSG00000155970	EFHA2	3.208704692
ENSG00000141150	RASL10B	3.205941251
ENSG00000167244	IGF2	3.202256807
ENSG00000104381	GDAP1	3.200140722
ENSG00000146151	HMGCLL1	3.198899844
ENSG00000196581	AJAP1	3.184363899
ENSG00000256802	RP11-680F8.1	3.175775912
ENSG00000166111	SVOP	3.165272664
ENSG00000168916	ZNF608	3.159376454
ENSG00000145451	GLRA3	3.159076215
ENSG00000183134	PTGDR2	3.158402268
ENSG00000145321	GC	3.1541537
ENSG00000131910	NR0B2	3.153217938
ENSG00000102057	KCND1	3.146105702
ENSG00000141338	ABCA8	3.142276084
ENSG00000169507	SLC38A11	3.135970576
ENSG00000160191	PDE9A	3.131867802
ENSG00000149150	SLC43A1	3.121300465
ENSG00000213918	DNASE1	3.117825473
ENSG00000153446	C16orf89	3.114446386
ENSG00000261658	RP11-102F4.3	3.107208522
ENSG00000139946	PELI2	3.10269526
ENSG00000171798	KNDC1	3.100318561
ENSG00000171962	LRRC48	3.095494344
ENSG00000124839	RAB17	3.08487245
ENSG00000159217	IGF2BP1	3.0795796
ENSG00000133169	BEX1	3.078620138
ENSG00000077279	DCX	3.074486837
ENSG00000183044	ABAT	3.070330027
ENSG00000138079	SLC3A1	3.066483277
ENSG00000025039	RRAGD	3.06512515
ENSG00000129946	SHC2	3.063658212
ENSG00000106804	C5	3.062438167
ENSG00000164292	RHOBTB3	3.06235081
ENSG00000256340	ABCC6P1	3.050430284
ENSG00000136267	DGKB	3.047941209
ENSG00000196437	ZNF569	3.047905467
ENSG00000164627	KIF6	3.047231325
ENSG00000165644	COMTD1	3.043650734
ENSG00000220749	RP11-565J7.3	3.042684955
ENSG00000132693	CRP	3.041587493
ENSG00000163485	ADORA1	3.036029284
ENSG00000089486	CDIP1	3.035258532
ENSG00000104723	TUSC3	3.031417629
ENSG00000186952	TMEM232	3.030670837
ENSG00000141646	SMAD4	3.02666018
ENSG00000225135	RP11-361F15.2	3.02529093
ENSG00000170091	NSG2	3.020472608
ENSG00000169550	MUC15	3.020022423
ENSG00000224189	HOXD-AS1	3.016118346
ENSG00000124006	OBSL1	3.014966059
ENSG00000158806	NPM2	3.013678057
ENSG00000011347	SYT7	3.013248841
ENSG00000117643	MAN1C1	3.012470228
ENSG00000154548	SRSF12	3.009053092
ENSG00000101210	EEF1A2	3.007996607
ENSG00000166347	CYB5A	3.007023931
ENSG00000170561	IRX2	2.987574295
ENSG00000262359	DOC2B	2.987257074
ENSG00000126218	F10	2.986977594
ENSG00000196418	ZNF124	2.984043987
ENSG00000109684	CLNK	2.973528104
ENSG00000244264	Metazoa_SRP	2.972946537
ENSG00000125851	PCSK2	2.971357583
ENSG00000259143	CTD-2240H23.2	2.965465024
ENSG00000007516	BAIAP3	2.965271371
ENSG00000121351	IAPP	2.961957819
ENSG00000136546	SCN7A	2.959609355
ENSG00000225329	RP11-325F22.5	2.956378709
ENSG00000164266	SPINK1	2.954852933
ENSG00000065717	TLE2	2.953301153
ENSG00000142149	HUNK	2.952353331
ENSG00000103723	AP3B2	2.950893783
ENSG00000224078	SNHG14	2.94879297
ENSG00000198753	PLXNB3	2.947871814
ENSG00000198237	RP11-98J23.2	2.947716773
ENSG00000146233	CYP39A1	2.94620518
ENSG00000173320	STOX2	2.944729574
ENSG00000106633	GCK	2.941520686
ENSG00000118004	COLEC11	2.93342362
ENSG00000250790	RP11-46H11.3	2.931785195
ENSG00000164488	DACT2	2.927789596
ENSG00000141639	MAPK4	2.923225904
ENSG00000163827	LRRC2	2.918686972
ENSG00000176840	MIR7-3HG	2.917197242
ENSG00000120784	ZFP30	2.912018989
ENSG00000177133	RP1-163G9.1	2.90817173
ENSG00000159708	LRRC36	2.906974586
ENSG00000080493	SLC4A4	2.905587595
ENSG00000054803	CBLN4	2.898598464
ENSG00000102409	BEX4	2.892727603
ENSG00000132938	MTUS2	2.890158447
ENSG00000261754	CTC-523E23.1	2.888783841
ENSG00000167614	TTYH1	2.888395715
ENSG00000135519	KCNH3	2.888057877
ENSG00000145476	CYP4V2	2.886957916
ENSG00000159248	GJD2	2.881209873
ENSG00000188322	SBK1	2.880305115
ENSG00000188613	NANOS1	2.874235693
ENSG00000163499	CRYBA2	2.872828262
ENSG00000004848	ARX	2.869082109
ENSG00000187957	DNER	2.865382173
ENSG00000112530	PACRG	2.864471729
ENSG00000130226	DPP6	2.862001878
ENSG00000105767	CADM4	2.860395693
ENSG00000178222	RNF212	2.853098354
ENSG00000099769	IGFALS	2.852775006
ENSG00000261760	RP11-1223D19.1	2.84695096
ENSG00000257151	RP11-701H24.2	2.846356087
ENSG00000149300	C11orf52	2.846267193
ENSG00000165899	OTOGL	2.840067339
ENSG00000169752	NRG4	2.834911225
ENSG00000196074	SYCP2	2.825756489
ENSG00000003987	MTMR7	2.824535681
ENSG00000158555	GDPD5	2.819395392
ENSG00000233927	RPS28	2.800039003
ENSG00000165959	CLMN	2.799336305
ENSG00000255408	PCDHA3	2.796860764
ENSG00000170837	GPR27	2.794781944
ENSG00000150526	MIA2	2.789984903
ENSG00000250366	LINC00617	2.78927522
ENSG00000196724	ZNF418	2.78649661
ENSG00000198732	SMOC1	2.78481527
ENSG00000214435	AS3MT	2.782939256
ENSG00000065609	SNAP91	2.782131199
ENSG00000136883	KIF12	2.778982832
ENSG00000170011	MYRIP	2.776364935
ENSG00000108924	HLF	2.774063054
ENSG00000142677	IL22RA1	2.773829702
ENSG00000147231	CXorf57	2.77194113
ENSG00000143845	ETNK2	2.768478947
ENSG00000113805	CNTN3	2.758386099
ENSG00000112796	ENPP5	2.755230062
ENSG00000101049	SGK2	2.754749357
ENSG00000186715	MST1L	2.754490154
ENSG00000198729	PPP1R14C	2.747648134
ENSG00000182759	MAFA	2.744322505
ENSG00000166405	RIC3	2.742608125
ENSG00000170381	SEMA3E	2.741912965
ENSG00000150722	PPP1R1C	2.738154329
ENSG00000185303	SFTPA2	2.736069502
ENSG00000196620	UGT2B15	2.732511738
ENSG00000168032	ENTPD3	2.731899767
ENSG00000131242	RAB11FIP4	2.728466002
ENSG00000197181	PIWIL2	2.727924349
ENSG00000008735	MAPK8IP2	2.72737557
ENSG00000173404	INSM1	2.725054803
ENSG00000175147	C1orf126	2.723334377
ENSG00000136944	LMX1B	2.720441442
ENSG00000196136	SERPINA3	2.720397691
ENSG00000150625	GPM6A	2.720240195
ENSG00000243955	GSTA1	2.719627421
ENSG00000007402	CACNA2D2	2.716695787
ENSG00000132359	RAP1GAP2	2.714254439
ENSG00000230461	PROX1-AS1	2.712738041
ENSG00000109956	B3GAT1	2.712381196
ENSG00000136750	GAD2	2.709602059
ENSG00000222001	AC106876.2	2.706693821
ENSG00000107518	ATRNL1	2.704056856
ENSG00000265150	RN7SL2	2.701572975
ENSG00000139438	FAM222A	2.700956128
ENSG00000130054	FAM155B	2.700947635
ENSG00000197013	ZNF429	2.695050259
ENSG00000196502	SULT1A1	2.694349013
ENSG00000168243	GNG4	2.690835397
ENSG00000240869	Metazoa_SRP	2.683818734
ENSG00000145920	CPLX2	2.678984424
ENSG00000143365	RORC	2.677697563
ENSG00000169918	OTUD7A	2.67651592
ENSG00000065675	PRKCQ	2.674856584
ENSG00000198794	SCAMP5	2.674491742
ENSG00000185519	FAM131C	2.673623509
ENSG00000172594	SMPDL3A	2.663155062
ENSG00000007174	DNAH9	2.66157821
ENSG00000013293	SLC7A14	2.659961416
ENSG00000169302	STK32A	2.659893407
ENSG00000250305	KIAA1456	2.657521803
ENSG00000116254	CHD5	2.65252759
ENSG00000188385	JAKMIP3	2.639519476
ENSG00000197165	SULT1A2	2.635990686
ENSG00000260230	RP11-526J3.3	2.631211777
ENSG00000204965	PCDHA5	2.630800781
ENSG00000128266	GNAZ	2.627958375
ENSG00000177511	ST8SIA3	2.616245884
ENSG00000189369	GSPT2	2.612934227
ENSG00000267508	ZNF285	2.607786655
ENSG00000184454	NCMAP	2.606475166
ENSG00000263929	Metazoa_SRP	2.606241675
ENSG00000150893	FREM2	2.600886471
ENSG00000267381	CTD-2086O20.3	2.600285878
ENSG00000171557	FGG	2.595103479
ENSG00000120328	PCDHB12	2.591591025
ENSG00000070182	SPTB	2.585361453
ENSG00000188227	ZNF793	2.585323578
ENSG00000116661	FBXO2	2.583786931
ENSG00000143412	ANXA9	2.583189199
ENSG00000101746	NOL4	2.578450038
ENSG00000103034	NDRG4	2.577819511
ENSG00000148798	INA	2.570050916
ENSG00000132329	RAMP1	2.568333492
ENSG00000112936	C7	2.567312372
ENSG00000187987	ZSCAN23	2.565985999
ENSG00000209582	SNORA48	2.55830422
ENSG00000204179	PTPN20A	2.556508944
ENSG00000050555	LAMC3	2.556011761
ENSG00000174567	GOLT1A	2.534747782
ENSG00000152932	RAB3C	2.53420661
ENSG00000144290	SLC4A10	2.531688629
ENSG00000089199	CHGB	2.526466901
ENSG00000164929	BAALC	2.525861777
ENSG00000184613	NELL2	2.524964638
ENSG00000260317	RP11-48B3.4	2.520677222
ENSG00000115718	PROC	2.519826302
ENSG00000152254	G6PC2	2.514987922
ENSG00000214456	PLIN5	2.514934808
ENSG00000112306	RPS12	2.510062251
ENSG00000185904	RP11-178A10.1	2.508880039
ENSG00000181392	SYNE4	2.506764974
ENSG00000260065	CTA-445C9.15	2.503982279
ENSG00000196090	PTPRT	2.502661726
ENSG00000178473	UCN3	2.502229016
ENSG00000108786	HSD17B1	2.493979574
ENSG00000171517	LPAR3	2.493929559
ENSG00000188760	TMEM198	2.492454512
ENSG00000214575	CPEB1	2.490838426
ENSG00000104219	ZDHHC2	2.490527449
ENSG00000091137	SLC26A4	2.489995739
ENSG00000265918	Metazoa_SRP	2.488464561
ENSG00000108176	DNAJC12	2.483550979
ENSG00000179299	NSUN7	2.48204746
ENSG00000267767	CTC-523E23.4	2.481901676
ENSG00000240935	PLGLA	2.481062767
ENSG00000175745	NR2F1	2.479646162
ENSG00000133878	DUSP26	2.477905514
ENSG00000224389	C4B	2.477156816
ENSG00000198934	MAGEE1	2.476723217
ENSG00000221890	NPTXR	2.474376282
ENSG00000240997	Metazoa_SRP	2.470155461
ENSG00000107295	SH3GL2	2.469756701
ENSG00000099954	CECR2	2.464697429
ENSG00000224982	TMEM233	2.462100823
ENSG00000264128	Metazoa_SRP	2.45760477
ENSG00000165716	FAM69B	2.452149062
ENSG00000055118	KCNH2	2.451623454
ENSG00000170293	CMTM8	2.444997109
ENSG00000104177	MYEF2	2.444492874
ENSG00000130558	OLFM1	2.43933114
ENSG00000128242	GAL3ST1	2.437946006
ENSG00000147724	FAM135B	2.436910079
ENSG00000204186	ZDBF2	2.43611715
ENSG00000138100	TRIM54	2.435993113
ENSG00000157017	GHRL	2.435753584
ENSG00000153086	ACMSD	2.428658054
ENSG00000185002	RFX6	2.427137852
ENSG00000177614	PGBD5	2.424628295
ENSG00000131094	C1QL1	2.412495545
ENSG00000205517	RGL3	2.411794287
ENSG00000130675	MNX1	2.410701496
ENSG00000240801	AC132217.4	2.410396493
ENSG00000164946	FREM1	2.409813437
ENSG00000261572	RP11-384L8.1	2.408638644
ENSG00000102109	PCSK1N	2.40858966
ENSG00000175920	DOK7	2.403644978
ENSG00000091844	RGS17	2.403282154
ENSG00000197888	UGT2B17	2.401949289
ENSG00000114455	HHLA2	2.398411973
ENSG00000155265	GOLGA7B	2.395565723
ENSG00000181234	TMEM132C	2.391413226
ENSG00000248383	PCDHAC1	2.389953113
ENSG00000069535	MAOB	2.381788974
ENSG00000081818	PCDHB4	2.378926731
ENSG00000141837	CACNA1A	2.373042036
ENSG00000243709	LEFTY1	2.371268492
ENSG00000132872	SYT4	2.363687132
ENSG00000171714	ANO5	2.362751273
ENSG00000184905	TCEAL2	2.353743386
ENSG00000254681	PKD1P5	2.353690851
ENSG00000235098	ANKRD65	2.349724665
ENSG00000207166	SNORA68	2.349502121
ENSG00000100321	SYNGR1	2.348324483
ENSG00000148123	LPPR1	2.348170211
ENSG00000137285	TUBB2B	2.348162254
ENSG00000106327	TFR2	2.346916875
ENSG00000263993	Metazoa_SRP	2.34670549
ENSG00000144369	FAM171B	2.338281671
ENSG00000201229	SNORA63	2.334275613
ENSG00000204789	ZNF204P	2.330908432
ENSG00000196975	ANXA4	2.330093695
ENSG00000119938	PPP1R3C	2.329973943
ENSG00000143469	SYT14	2.328573992
ENSG00000196867	ZFP28	2.32777601
ENSG00000244642	Metazoa_SRP	2.325147585
ENSG00000095203	EPB41L4B	2.325079966
ENSG00000185046	ANKS1B	2.321178933
ENSG00000117834	SLC5A9	2.318142236
ENSG00000243954	Metazoa_SRP	2.313958781
ENSG00000055955	ITIH4	2.312124189
ENSG00000204128	C2orf72	2.312034956
ENSG00000157005	SST	2.310652868
ENSG00000214050	FBXO16	2.310261034
ENSG00000008056	SYN1	2.308834416
ENSG00000198515	CNGA1	2.308464326
ENSG00000251348	HSPD1P11	2.304829174
ENSG00000167741	GGT6	2.302311231
ENSG00000153132	CLGN	2.301032443
ENSG00000133116	KL	2.300150339
ENSG00000169515	CCDC8	2.298124486
ENSG00000165125	TRPV6	2.297098342
ENSG00000125730	C3	2.293345573
ENSG00000186369	LINC00643	2.29128198
ENSG00000263988	Metazoa_SRP	2.288476436
ENSG00000133019	CHRM3	2.282635918
ENSG00000255794	RMST	2.278859758
ENSG00000251791	SCARNA6	2.274382361
ENSG00000135097	MSI1	2.265268064
ENSG00000119866	BCL11A	2.260120916
ENSG00000007372	PAX6	2.259936024
ENSG00000116031	CD207	2.259159643
ENSG00000164756	SLC30A8	2.258856842
ENSG00000105696	TMEM59L	2.253673564
ENSG00000227449	RP11-111F5.5	2.25255248
ENSG00000145087	STXBP5L	2.251440896
ENSG00000160867	FGFR4	2.250432646
ENSG00000165181	C9orf84	2.250039881
ENSG00000105784	RUNDC3B	2.247761257
ENSG00000263819	Metazoa_SRP	2.246429882
ENSG00000152422	XRCC4	2.242334405
ENSG00000182600	C2orf82	2.24012701
ENSG00000202512	7SK	2.239706877
ENSG00000200394	SNORA38B	2.236895299
ENSG00000130881	LRP3	2.233787002
ENSG00000196154	S100A4	2.233151477
ENSG00000243420	Metazoa_SRP	2.229032627
ENSG00000212884	AC011841.1	2.227134663
ENSG00000263587	Metazoa_SRP	2.22599027
ENSG00000142611	PRDM16	2.223707452
ENSG00000108830	RND2	2.221757579
ENSG00000207088	SNORA7B	2.220235991
ENSG00000163909	HEYL	2.219988093
ENSG00000171951	SCG2	2.216982259
ENSG00000242175	Metazoa_SRP	2.216284527
ENSG00000199663	SNORD3D	2.214034579
ENSG00000072201	LNX1	2.212804808
ENSG00000135220	UGT2A3	2.212273354
ENSG00000162482	AKR7A3	2.208502334
ENSG00000073464	CLCN4	2.207473082
ENSG00000204961	PCDHA9	2.20536775
ENSG00000118271	TTR	2.202362057
ENSG00000176428	VPS37D	2.200797859
ENSG00000166825	ANPEP	2.199922507
